TournamentID,PlayerID,PlayerStrategy,PlayerScore,PlayerWinRate,PlayerLossRate,PlayerTieRate
1,P17,AllC,2.3687931034482754,0.08620689655172414,0.8275862068965517,0.08620689655172414
1,P18,AllC,2.438103448275863,0.15517241379310345,0.7068965517241379,0.13793103448275862
1,P19,AllD,2.3172413793103455,0.7931034482758621,0.1724137931034483,0.034482758620689655
1,P20,AllD,2.330862068965517,0.8448275862068966,0.13793103448275862,0.017241379310344827
1,P21,RAND,2.1868965517241383,0.3620689655172414,0.6206896551724138,0.017241379310344827
1,P22,RAND,2.3189655172413803,0.41379310344827586,0.5517241379310345,0.034482758620689655
1,P23,RAND,2.28448275862069,0.5,0.39655172413793105,0.10344827586206896
1,P24,TFT,2.423103448275862,0.3448275862068966,0.39655172413793105,0.25862068965517243
1,P25,TFT,2.3903448275862065,0.3620689655172414,0.43103448275862066,0.20689655172413793
1,P26,TFT,2.3191379310344833,0.39655172413793105,0.46551724137931033,0.13793103448275862
1,P27,TFT,2.4570689655172417,0.43103448275862066,0.39655172413793105,0.1724137931034483
1,P28,TFTT,2.4298275862068968,0.1724137931034483,0.7586206896551724,0.06896551724137931
1,P29,TFTT,2.3943103448275864,0.20689655172413793,0.7413793103448276,0.05172413793103448
1,P30,TFTT,2.380689655172414,0.25862068965517243,0.6379310344827587,0.10344827586206896
1,P31,TFTT,2.4474137931034488,0.15517241379310345,0.6551724137931034,0.1896551724137931
1,P32,TTFT,2.3727586206896554,0.5862068965517241,0.2413793103448276,0.1724137931034483
1,P33,TTFT,2.326034482758621,0.5344827586206896,0.39655172413793105,0.06896551724137931
1,P34,TTFT,2.4008620689655173,0.4827586206896552,0.3448275862068966,0.1724137931034483
1,P35,TTFT,2.3568965517241383,0.5862068965517241,0.3275862068965517,0.08620689655172414
1,P36,TTFT,2.3279310344827584,0.5344827586206896,0.3448275862068966,0.1206896551724138
1,P37,FBF,2.4391379310344816,0.3448275862068966,0.4482758620689655,0.20689655172413793
1,P38,FBF,2.3829310344827594,0.3620689655172414,0.46551724137931033,0.1724137931034483
1,P39,FBF,2.3270689655172414,0.3275862068965517,0.603448275862069,0.06896551724137931
1,P40,STFT,2.3165517241379314,0.5172413793103449,0.4482758620689655,0.034482758620689655
1,P41,STFT,2.2887931034482754,0.5517241379310345,0.41379310344827586,0.034482758620689655
1,P42,STFT,2.3155172413793097,0.39655172413793105,0.4827586206896552,0.1206896551724138
1,P43,STFT,2.290689655172414,0.3793103448275862,0.5344827586206896,0.08620689655172414
1,P44,STFT,2.319137931034482,0.5689655172413793,0.39655172413793105,0.034482758620689655
1,P45,HTFT,2.2944827586206897,0.6379310344827587,0.29310344827586204,0.06896551724137931
1,P46,HTFT,2.3315517241379307,0.6896551724137931,0.22413793103448276,0.08620689655172414
1,P47,HTFT,2.421379310344828,0.6206896551724138,0.1896551724137931,0.1896551724137931
1,P48,HTFT,2.3612068965517246,0.7586206896551724,0.20689655172413793,0.034482758620689655
1,P49,RTFT,2.2636206896551734,0.5,0.4827586206896552,0.017241379310344827
1,P50,RTFT,2.245862068965517,0.5,0.4482758620689655,0.05172413793103448
1,P51,RTFT,2.2639655172413793,0.5,0.46551724137931033,0.034482758620689655
1,P52,RTFT,2.2556896551724144,0.5,0.43103448275862066,0.06896551724137931
1,P53,RTFT,2.2532758620689655,0.5,0.4827586206896552,0.017241379310344827
1,P54,GRIM,2.2956896551724144,0.6551724137931034,0.2413793103448276,0.10344827586206896
1,P55,GRIM,2.350172413793104,0.5689655172413793,0.3103448275862069,0.1206896551724138
1,P56,SGRIM,2.3115517241379315,0.41379310344827586,0.4827586206896552,0.10344827586206896
1,P57,SGRIM,2.392931034482759,0.4827586206896552,0.39655172413793105,0.1206896551724138
1,P58,SGRIM,2.2282758620689656,0.43103448275862066,0.5,0.06896551724137931
1,P59,GRAD,2.477758620689655,0.4827586206896552,0.3620689655172414,0.15517241379310345
1,P60,GRAD,2.493103448275862,0.46551724137931033,0.3620689655172414,0.1724137931034483
1,P61,GRAD,2.4089655172413798,0.5,0.3275862068965517,0.1724137931034483
1,P62,GRAD,2.3984482758620684,0.5172413793103449,0.41379310344827586,0.06896551724137931
1,P63,GRAD,2.3651724137931036,0.46551724137931033,0.3275862068965517,0.20689655172413793
1,P64,PAV,2.3681034482758614,0.46551724137931033,0.3793103448275862,0.15517241379310345
1,P65,PAV,2.3232758620689653,0.2413793103448276,0.5517241379310345,0.20689655172413793
1,P66,PAV,2.4010344827586207,0.4827586206896552,0.3793103448275862,0.13793103448275862
1,P67,PAV,2.347758620689655,0.25862068965517243,0.5689655172413793,0.1724137931034483
1,P68,PAV,2.307413793103449,0.4827586206896552,0.43103448275862066,0.08620689655172414
1,P69,SM,2.418620689655172,0.2413793103448276,0.5517241379310345,0.20689655172413793
1,P70,SM,2.4546551724137933,0.3275862068965517,0.5,0.1724137931034483
1,P71,SM,2.4562068965517243,0.25862068965517243,0.5517241379310345,0.1896551724137931
1,P72,SM,2.3824137931034484,0.1724137931034483,0.6896551724137931,0.13793103448275862
1,P73,SM,2.5196551724137928,0.3275862068965517,0.5344827586206896,0.13793103448275862
1,P74,HM,2.296206896551724,0.603448275862069,0.3448275862068966,0.05172413793103448
1,P75,HM,2.367586206896552,0.4827586206896552,0.41379310344827586,0.10344827586206896
2,P17,AllC,2.3427586206896547,0.08620689655172414,0.7758620689655172,0.13793103448275862
2,P18,AllC,2.4818965517241383,0.08620689655172414,0.7413793103448276,0.1724137931034483
2,P19,AllD,2.314655172413793,0.7413793103448276,0.20689655172413793,0.05172413793103448
2,P20,AllD,2.2908620689655184,0.7068965517241379,0.2413793103448276,0.05172413793103448
2,P21,RAND,2.3432758620689653,0.5172413793103449,0.4482758620689655,0.034482758620689655
2,P22,RAND,2.290862068965516,0.46551724137931033,0.4827586206896552,0.05172413793103448
2,P23,RAND,2.33448275862069,0.4827586206896552,0.4827586206896552,0.034482758620689655
2,P24,TFT,2.4270689655172415,0.5172413793103449,0.3448275862068966,0.13793103448275862
2,P25,TFT,2.361206896551725,0.4827586206896552,0.3620689655172414,0.15517241379310345
2,P26,TFT,2.3743103448275864,0.4827586206896552,0.3103448275862069,0.20689655172413793
2,P27,TFT,2.4186206896551714,0.41379310344827586,0.46551724137931033,0.1206896551724138
2,P28,TFTT,2.4458620689655173,0.2413793103448276,0.6206896551724138,0.13793103448275862
2,P29,TFTT,2.450862068965517,0.20689655172413793,0.5689655172413793,0.22413793103448276
2,P30,TFTT,2.3303448275862078,0.15517241379310345,0.7068965517241379,0.13793103448275862
2,P31,TFTT,2.396551724137931,0.13793103448275862,0.7413793103448276,0.1206896551724138
